username,history_created_at,location_picked_from,description
Picker02,"2017-01-20 14:13:39",11451,MZ1-3025D06
Picker02,"2017-01-20 14:14:57",11611,MZ1-3109D03
Picker02,"2017-01-20 14:15:10",11615,MZ1-3110A01
Picker02,"2017-01-20 14:15:32",11660,MZ1-3115A02
Picker02,"2017-01-20 14:16:00",11673,MZ1-3116D03
Picker02,"2017-01-20 14:16:12",11678,MZ1-3117A02
Picker02,"2017-01-20 14:16:40",11711,MZ1-3120D06
Picker02,"2017-01-20 14:17:04",11765,MZ1-3129A01
Picker02,"2017-01-20 14:17:16",11819,MZ1-3135A01
Picker02,"2017-01-20 14:24:08",12013,MZ1-3225D04
Picker02,"2017-01-20 14:25:17",12118,MZ1-3303A01
Picker02,"2017-01-20 14:25:31",12127,MZ1-3304A01
Picker02,"2017-01-20 14:25:58",12128,MZ1-3304A02
Picker02,"2017-01-20 14:26:15",12138,MZ1-3305A03
Picker02,"2017-01-20 14:27:16",12191,MZ1-3311A02
Picker02,"2017-01-20 14:27:38",12191,MZ1-3311A02
Picker02,"2017-01-20 14:28:16",12247,MZ1-3317D01
Picker02,"2017-01-20 14:28:31",12288,MZ1-3323D06
Picker02,"2017-01-20 14:28:44",12308,MZ1-3326A02
Picker02,"2017-01-20 14:29:03",12325,MZ1-3328A01
Picker02,"2017-01-20 14:29:09",12325,MZ1-3328A01
Picker02,"2017-01-20 14:29:14",12325,MZ1-3328A01
Picker02,"2017-01-20 14:29:20",12325,MZ1-3328A01
Picker02,"2017-01-20 14:29:28",12325,MZ1-3328A01
Picker02,"2017-01-20 14:29:33",12325,MZ1-3328A01
Picker02,"2017-01-20 14:30:18",12325,MZ1-3328A01
Picker02,"2017-01-20 14:30:35",12325,MZ1-3328A01
Picker02,"2017-01-20 14:34:42",12348,MZ1-3330D03
Picker02,"2017-01-20 14:34:48",12348,MZ1-3330D03
Picker02,"2017-01-20 14:35:11",12372,MZ1-3333A03
Picker02,"2017-01-20 14:35:24",12372,MZ1-3333A03
Picker02,"2017-01-20 14:35:36",12372,MZ1-3333A03
Picker02,"2017-01-20 14:36:38",12381,MZ1-3334A03
Picker02,"2017-01-20 14:36:50",12391,MZ1-3335D01
Picker02,"2017-01-20 14:36:55",12391,MZ1-3335D01
Picker02,"2017-01-20 14:39:20",12703,MZ1-3504D04
Picker02,"2017-01-20 14:39:25",12703,MZ1-3504D04
Picker02,"2017-01-20 14:39:52",12758,MZ1-3510D05
Picker02,"2017-01-20 14:40:01",12759,MZ1-3510D06
Picker02,"2017-01-20 14:40:09",12759,MZ1-3510D06
Picker02,"2017-01-20 14:40:14",12759,MZ1-3510D06
Picker02,"2017-01-20 14:40:20",12759,MZ1-3510D06
Picker02,"2017-01-20 14:40:43",12777,MZ1-3512D06
Picker02,"2017-01-20 14:41:39",13131,MZ1-3619D01
Picker02,"2017-01-20 14:51:23",12327,MZ1-3328A03
Picker03,"2017-01-20 07:13:32",4029,MZ1-0323A02
Picker03,"2017-01-20 07:14:23",5461,MZ1-0920A03
Picker03,"2017-01-20 07:17:52",11623,MZ1-3111A01
Picker03,"2017-01-20 07:18:22",11660,MZ1-3115A02
Picker03,"2017-01-20 07:18:29",11677,MZ1-3117A01
Picker03,"2017-01-20 07:19:41",11898,MZ1-3204D03
Picker03,"2017-01-20 07:19:49",11898,MZ1-3204D03
Picker03,"2017-01-20 07:20:08",11898,MZ1-3204D03
Picker03,"2017-01-20 07:20:56",11991,MZ1-3219D06
Picker03,"2017-01-20 07:34:40",17967,MZ2-0923C05
Picker03,"2017-01-20 07:35:20",21604,MZ2-1536D01
Picker03,"2017-01-20 07:35:25",21604,MZ2-1536D01
Picker03,"2017-01-20 07:36:13",24859,MZ2-2127D03
Picker03,"2017-01-20 07:38:48",40915,MZ3-1341B02
Picker03,"2017-01-20 07:39:32",41194,MZ3-1425D02
Picker03,"2017-01-20 07:40:30",48517,MZ3-2718C02
Picker03,"2017-01-20 07:40:54",49183,MZ3-2826D02
Picker03,"2017-01-20 07:43:14",53302,MZ3-3533C05
Picker03,"2017-01-20 07:53:21",55149,SEC-0504A02
Picker03,"2017-01-20 07:53:51",55159,SEC-0504B05
Picker03,"2017-01-20 07:55:46",55180,SEC-0505B02
Picker03,"2017-01-20 07:56:03",55196,SEC-0506A01
Picker03,"2017-01-20 07:56:19",55207,SEC-0506B05
Picker03,"2017-01-20 07:56:47",55241,SEC-0507D04
Picker03,"2017-01-20 07:57:19",55251,SEC-0508B01
Picker03,"2017-01-20 07:57:29",55251,SEC-0508B01
Picker03,"2017-01-20 07:57:45",55396,SEC-0514B02
Picker03,"2017-01-20 07:58:20",55465,SEC-0517A06
Picker03,"2017-01-20 07:58:30",55489,SEC-0518A06
Picker03,"2017-01-20 08:03:47",9924,MZ1-2511D02
Picker03,"2017-01-20 08:03:53",9924,MZ1-2511D02
Picker03,"2017-01-20 08:04:05",9924,MZ1-2511D02
Picker03,"2017-01-20 08:04:48",10083,MZ1-2531A02
Picker03,"2017-01-20 08:05:03",10102,MZ1-2533A03
Picker03,"2017-01-20 08:06:04",10436,MZ1-2705A01
Picker03,"2017-01-20 08:06:09",10436,MZ1-2705A01
Picker03,"2017-01-20 08:06:21",10436,MZ1-2705A01
Picker03,"2017-01-20 08:06:48",11028,MZ1-2907D02
Picker03,"2017-01-20 08:06:59",11030,MZ1-2907D04
Picker03,"2017-01-20 08:08:08",11156,MZ1-2923D04
Picker03,"2017-01-20 08:08:19",11156,MZ1-2923D04
Picker03,"2017-01-20 08:08:25",11156,MZ1-2923D04
Picker03,"2017-01-20 08:08:54",11312,MZ1-2941A01
Picker03,"2017-01-20 08:14:33",12138,MZ1-3305A03
Picker03,"2017-01-20 08:14:57",12242,MZ1-3316D05
Picker03,"2017-01-20 08:15:07",12242,MZ1-3316D05
Picker03,"2017-01-20 08:16:18",12356,MZ1-3331D02
Picker03,"2017-01-20 08:23:10",36396,MZ3-0542B01
Picker03,"2017-01-20 08:35:13",55323,SEC-0511B01
Picker03,"2017-01-20 08:35:40",55343,SEC-0512A04
Picker03,"2017-01-20 08:36:15",55373,SEC-0513B03
Picker03,"2017-01-20 08:36:25",55375,SEC-0513B05
Picker03,"2017-01-20 08:36:39",55392,SEC-0514A05
Picker03,"2017-01-20 08:36:48",55400,SEC-0514B06
Picker03,"2017-01-20 08:36:57",55400,SEC-0514B06
Picker03,"2017-01-20 08:37:19",55419,SEC-0515B01
Picker03,"2017-01-20 08:37:38",55502,SEC-0518D01
Picker03,"2017-01-20 08:37:55",55517,SEC-0519B03
Picker03,"2017-01-20 08:42:13",10491,MZ1-2711A02
Picker03,"2017-01-20 08:44:25",10590,MZ1-2724A02
Picker03,"2017-01-20 08:48:56",11606,MZ1-3109A01
Picker03,"2017-01-20 08:49:13",11625,MZ1-3111A03
Picker03,"2017-01-20 08:50:22",11634,MZ1-3112A03
Picker03,"2017-01-20 08:50:36",11660,MZ1-3115A02
Picker03,"2017-01-20 08:50:56",11663,MZ1-3115D02
Picker03,"2017-01-20 08:51:12",11663,MZ1-3115D02
Picker03,"2017-01-20 08:51:28",11669,MZ1-3116A02
Picker03,"2017-01-20 08:51:42",11669,MZ1-3116A02
Picker03,"2017-01-20 08:52:20",12335,MZ1-3329A02
Picker03,"2017-01-20 08:52:52",12355,MZ1-3331D01
Picker03,"2017-01-20 08:53:17",12355,MZ1-3331D01
Picker03,"2017-01-20 08:53:59",12371,MZ1-3333A02
Picker03,"2017-01-20 08:54:04",12371,MZ1-3333A02
Picker03,"2017-01-20 08:54:22",12387,MZ1-3334D06
Picker03,"2017-01-20 08:55:13",13182,MZ1-3627D06
Picker03,"2017-01-20 08:59:59",55124,SEC-0503A01
Picker03,"2017-01-20 09:01:15",55128,SEC-0503A05
Picker03,"2017-01-20 09:01:42",55128,SEC-0503A05
Picker03,"2017-01-20 09:01:51",55128,SEC-0503A05
Picker03,"2017-01-20 09:02:01",55128,SEC-0503A05
Picker03,"2017-01-20 09:02:17",55129,SEC-0503A06
Picker03,"2017-01-20 09:02:41",55129,SEC-0503A06
Picker03,"2017-01-20 09:02:54",55153,SEC-0504A06
Picker03,"2017-01-20 09:03:15",55172,SEC-0505A01
Picker03,"2017-01-20 09:03:26",55198,SEC-0506A03
Picker03,"2017-01-20 09:03:37",55204,SEC-0506B02
Picker03,"2017-01-20 09:04:08",55542,SEC-0520D03
Picker03,"2017-01-20 09:08:37",10817,MZ1-2812D04
Picker03,"2017-01-20 09:09:37",11151,MZ1-2923A02
Picker03,"2017-01-20 09:09:53",11184,MZ1-2926D05
Picker03,"2017-01-20 09:10:24",11660,MZ1-3115A02
Picker03,"2017-01-20 09:11:37",11846,MZ1-3138A02
Picker03,"2017-01-20 09:12:33",12128,MZ1-3304A02
Picker03,"2017-01-20 09:12:39",12138,MZ1-3305A03
Picker03,"2017-01-20 09:22:42",12303,MZ1-3325D03
Picker03,"2017-01-20 09:23:16",12417,MZ1-3338A03
Picker03,"2017-01-20 09:29:55",46097,MZ3-2310C06
Picker03,"2017-01-20 09:37:28",55125,SEC-0503A02
Picker03,"2017-01-20 09:37:33",55125,SEC-0503A02
Picker03,"2017-01-20 09:37:53",55125,SEC-0503A02
Picker03,"2017-01-20 09:38:10",55176,SEC-0505A05
Picker03,"2017-01-20 09:38:15",55176,SEC-0505A05
Picker03,"2017-01-20 09:38:32",55194,SEC-0505D05
Picker03,"2017-01-20 09:38:46",55196,SEC-0506A01
Picker03,"2017-01-20 09:38:59",55197,SEC-0506A02
Picker03,"2017-01-20 09:39:10",55197,SEC-0506A02
Picker03,"2017-01-20 09:39:31",55321,SEC-0511A06
Picker03,"2017-01-20 09:39:36",55321,SEC-0511A06
Picker03,"2017-01-20 09:40:07",55392,SEC-0514A05
Picker03,"2017-01-20 09:40:12",55392,SEC-0514A05
Picker03,"2017-01-20 09:40:25",55393,SEC-0514A06
Picker03,"2017-01-20 09:40:30",55393,SEC-0514A06
Picker03,"2017-01-20 09:40:56",55395,SEC-0514B01
Picker03,"2017-01-20 09:41:04",55395,SEC-0514B01
Picker03,"2017-01-20 09:41:09",55395,SEC-0514B01
Picker03,"2017-01-20 09:41:38",55406,SEC-0514D01
Picker03,"2017-01-20 09:45:22",10163,MZ1-2540A01
Picker03,"2017-01-20 09:46:19",10770,MZ1-2804D05
Picker03,"2017-01-20 09:47:10",11004,MZ1-2904D05
Picker03,"2017-01-20 09:47:52",11152,MZ1-2923A03
Picker03,"2017-01-20 09:47:58",11152,MZ1-2923A03
Picker03,"2017-01-20 09:48:06",11152,MZ1-2923A03
Picker03,"2017-01-20 09:50:08",11576,MZ1-3105D04
Picker03,"2017-01-20 09:50:25",11625,MZ1-3111A03
Picker03,"2017-01-20 09:50:38",11651,MZ1-3114A02
Picker03,"2017-01-20 09:51:01",11676,MZ1-3116D06
Picker03,"2017-01-20 09:56:50",12133,MZ1-3304D04
Picker03,"2017-01-20 09:58:33",12174,MZ1-3309A03
Picker03,"2017-01-20 09:58:44",12210,MZ1-3313A03
Picker03,"2017-01-20 09:59:30",12416,MZ1-3338A02
Picker03,"2017-01-20 09:59:43",12434,MZ1-3340A02
Picker03,"2017-01-20 10:07:16",11152,MZ1-2923A03
Picker03,"2017-01-20 10:07:30",55125,SEC-0503A02
Picker03,"2017-01-20 10:07:38",55125,SEC-0503A02
Picker03,"2017-01-20 10:07:57",55129,SEC-0503A06
Picker03,"2017-01-20 10:09:02",55132,SEC-0503B02
Picker03,"2017-01-20 10:09:13",55134,SEC-0503B04
Picker03,"2017-01-20 10:09:25",55148,SEC-0504A01
Picker03,"2017-01-20 10:09:43",55160,SEC-0504B06
Picker03,"2017-01-20 10:09:54",55196,SEC-0506A01
Picker03,"2017-01-20 10:09:59",55196,SEC-0506A01
Picker03,"2017-01-20 10:10:24",55323,SEC-0511B01
Picker03,"2017-01-20 10:10:36",55366,SEC-0513A03
Picker03,"2017-01-20 10:10:45",55392,SEC-0514A05
Picker03,"2017-01-20 10:10:56",55392,SEC-0514A05
Picker03,"2017-01-20 10:11:21",55530,SEC-0520B02
Picker03,"2017-01-20 10:18:28",11625,MZ1-3111A03
Picker03,"2017-01-20 10:18:53",11625,MZ1-3111A03
Picker03,"2017-01-20 10:22:28",12127,MZ1-3304A01
Picker03,"2017-01-20 10:25:25",15068,MZ2-0417C04
Picker03,"2017-01-20 10:26:27",24379,MZ2-2037C03
Picker03,"2017-01-20 10:27:12",28762,MZ2-2820C06
Picker03,"2017-01-20 10:27:17",28762,MZ2-2820C06
Picker03,"2017-01-20 10:30:38",37893,MZ3-0833D01
Picker03,"2017-01-20 10:33:57",42054,MZ3-1541B01
Picker03,"2017-01-20 10:34:47",42231,MZ3-1615C01
Picker03,"2017-01-20 10:35:44",43909,MZ3-1915C05
Picker03,"2017-01-20 10:35:49",43909,MZ3-1915C05
Picker03,"2017-01-20 10:35:54",43909,MZ3-1915C05
Picker03,"2017-01-20 10:37:02",47266,MZ3-2512B02
Picker03,"2017-01-20 10:37:14",47267,MZ3-2512B03
Picker03,"2017-01-20 10:37:48",48550,MZ3-2720B02
Picker03,"2017-01-20 10:38:32",51044,MZ3-3134D03
Picker03,"2017-01-20 10:41:27",55127,SEC-0503A04
Picker03,"2017-01-20 10:41:47",55128,SEC-0503A05
Picker03,"2017-01-20 10:42:02",55128,SEC-0503A05
Picker03,"2017-01-20 10:43:05",55132,SEC-0503B02
Picker03,"2017-01-20 10:43:30",55184,SEC-0505B06
Picker03,"2017-01-20 10:43:35",55184,SEC-0505B06
Picker03,"2017-01-20 10:44:11",55278,SEC-0509B04
Picker03,"2017-01-20 10:44:39",55288,SEC-0509D03
Picker03,"2017-01-20 10:44:53",55321,SEC-0511A06
Picker03,"2017-01-20 10:44:59",55321,SEC-0511A06
Picker03,"2017-01-20 10:45:27",55400,SEC-0514B06
Picker03,"2017-01-20 10:46:21",55539,SEC-0520C04
Picker03,"2017-01-20 10:46:27",55539,SEC-0520C04
Picker03,"2017-01-20 11:13:05",725,HR2-0115C01
Picker03,"2017-01-20 11:19:35",4527,MZ1-0539A02
Picker03,"2017-01-20 11:20:55",5605,MZ1-0938A03
Picker03,"2017-01-20 11:25:13",7033,MZ1-1506A01
Picker03,"2017-01-20 12:07:19",8913,MZ1-2127D03
Picker03,"2017-01-20 12:08:09",9395,MZ1-2316A01
Picker03,"2017-01-20 12:08:50",9974,MZ1-2517A01
Picker03,"2017-01-20 12:09:22",10074,MZ1-2530A02
Picker03,"2017-01-20 12:09:54",10275,MZ1-2617D02
Picker03,"2017-01-20 12:10:29",10492,MZ1-2711A03
Picker03,"2017-01-20 12:11:06",10690,MZ1-2735A03
Picker03,"2017-01-20 12:11:17",10726,MZ1-2739A03
Picker03,"2017-01-20 12:12:41",11004,MZ1-2904D05
Picker03,"2017-01-20 12:13:09",11132,MZ1-2919A01
Picker03,"2017-01-20 12:13:36",11200,MZ1-2928D03
Picker03,"2017-01-20 12:13:58",11287,MZ1-2938A03
Picker03,"2017-01-20 12:14:52",11443,MZ1-3024D04
Picker03,"2017-01-20 12:15:30",11553,MZ1-3103A02
Picker03,"2017-01-20 12:16:30",11668,MZ1-3116A01
Picker03,"2017-01-20 12:18:34",11923,MZ1-3208D04
Picker03,"2017-01-20 12:19:25",11991,MZ1-3219D06
Picker03,"2017-01-20 12:19:30",11991,MZ1-3219D06
Picker03,"2017-01-20 12:20:56",12174,MZ1-3309A03
Picker03,"2017-01-20 12:21:38",12236,MZ1-3316A02
Picker03,"2017-01-20 12:28:37",12343,MZ1-3330A01
Picker03,"2017-01-20 12:32:24",13559,MZ2-0122A01
Picker03,"2017-01-20 12:32:54",14706,MZ2-0332C02
Picker03,"2017-01-20 12:33:34",17853,MZ2-0915B02
